"";"timestamp";"demand_kW";"apparent_temperature";"air_temperature";"dew_point_temperature";"relative_humidity";"wind_speed"
"19139";2020-03-08 10:00:00;471,313857142857;16,3;14,8;14,6;99;1,8
"19140";2020-03-08 11:00:00;453,054428571429;16,5;17;12,5;75;11,2
"19141";2020-03-08 12:00:00;474,945;18,5;18,8;13,2;70;7,6
"19142";2020-03-08 13:00:00;446,162285714286;19,5;20,3;13;63;9,4
"19143";2020-03-08 14:00:00;457,144142857143;21,6;21,3;14,5;65;9,4
"19144";2020-03-08 15:00:00;471,319571428571;20,5;21,3;13;59;9,4
"19145";2020-03-08 16:00:00;472,689428571429;18,6;21,3;11,6;54;14,8
"19146";2020-03-08 17:00:00;453,453142857143;18,2;20,3;11;55;14,8
"19147";2020-03-08 18:00:00;437,632;17;19,5;11;58;13
"19148";2020-03-08 19:00:00;438,314142857143;15,6;18;10,1;60;13
"19149";2020-03-08 20:00:00;434,834285714286;14,9;16,5;10,1;66;7,6
"19150";2020-03-08 21:00:00;422,878142857143;13,9;15,8;10,6;71;13
"19151";2020-03-08 22:00:00;412,674428571429;13,5;14,8;11,2;79;9,4
"19152";2020-03-08 23:00:00;405,374714285714;13;14,2;11,7;85;7,6
"19153";2020-03-09;404,905285714286;11,9;13,5;11,6;88;13
"19154";2020-03-09 01:00:00;404,720714285714;11,8;12,8;11;89;7,6
"19155";2020-03-09 02:00:00;401,039;11;12,3;11,2;93;7,6
"19156";2020-03-09 03:00:00;411,057571428571;10,8;11,6;11;96;5,4
"19157";2020-03-09 04:00:00;422,503142857143;10,3;11,3;11;98;7,6
"19158";2020-03-09 05:00:00;440,582142857143;11;10,8;10,6;99;0
"19159";2020-03-09 06:00:00;484,059714285714;9,3;10,5;10,3;99;9,4
"19160";2020-03-09 07:00:00;515,748142857143;9,4;10,1;10;99;0
"19161";2020-03-09 08:00:00;571,160428571429;11,4;11,1;10,9;99;0
"19162";2020-03-09 09:00:00;559,933857142857;12,9;12,6;10,8;89;0
"19163";2020-03-09 10:00:00;588,320428571429;14,3;14,8;12,1;84;9,4
"19164";2020-03-09 11:00:00;589,657285714286;15,9;15,9;11,3;74;0
"19165";2020-03-09 12:00:00;584,233857142857;16,6;17,5;11,3;67;5,4
"19166";2020-03-09 13:00:00;617,01;17,5;19;11,8;63;7,6
"19167";2020-03-09 14:00:00;622,002714285714;17,6;19,9;10,3;54;9,4
"19168";2020-03-09 15:00:00;642,503285714286;18,6;20,9;10,4;51;20,5
"19169";2020-03-09 16:00:00;603,387142857143;17,2;20,2;7,9;45;11,2
"19170";2020-03-09 17:00:00;548,223857142857;18,7;20,4;9,9;51;5,4
"19171";2020-03-09 18:00:00;485,943571428571;18,1;19,9;9,5;51;9,4
"19172";2020-03-09 19:00:00;463,160142857143;14,6;18,5;8,7;53;14,8
"19173";2020-03-09 20:00:00;446,035;13,9;16,6;8,8;60;14,8
"19174";2020-03-09 21:00:00;434,642142857143;13,4;15,3;9;66;9,4
"19175";2020-03-09 22:00:00;417,766;12,9;14,3;9,5;73;7,6
"19176";2020-03-09 23:00:00;412,445428571429;12;14,1;9,9;76;11,2
"19177";2020-03-10;406,855142857143;12,1;13,2;9,8;80;3,6
"19178";2020-03-10 01:00:00;400,235142857143;12,2;12,2;9,9;86;0
"19179";2020-03-10 02:00:00;398,185428571429;10,3;11,3;10,4;94;5,4
"19180";2020-03-10 03:00:00;410,332428571429;10,2;10,1;10;99;0
"19181";2020-03-10 04:00:00;419,907857142857;9,4;9,5;9,5;100;0
"19182";2020-03-10 05:00:00;435,114142857143;8,7;8,9;8,9;100;0
"19183";2020-03-10 06:00:00;467,438518518518;7,9;8,3;8,3;100;0
"19184";2020-03-10 07:00:00;499,089037037037;6,1;7,9;7,9;100;7,6
"19185";2020-03-10 08:00:00;547,672148148148;8,4;9,3;9,3;100;3,6
"19186";2020-03-10 09:00:00;583,779076923077;10,8;11,7;11,5;99;7,6
"19187";2020-03-10 10:00:00;601,218769230769;14;14,4;13,1;92;7,6
"19188";2020-03-10 11:00:00;679,6115;15,8;16;12,9;82;7,6
"19189";2020-03-10 12:00:00;705,102166666667;17,6;18,2;12,4;69;11,2
"19190";2020-03-10 13:00:00;645,232571428571;21,3;21,1;14,3;65;9,4
"19191";2020-03-10 14:00:00;659,423703703704;22,7;22,7;13,5;56;0
"19192";2020-03-10 15:00:00;626,095857142857;22,6;23,2;13,4;54;11,2
"19193";2020-03-10 16:00:00;590,196857142857;24,1;24,7;12,3;46;11,2
"19194";2020-03-10 17:00:00;559,400285714286;22,7;24,5;13,4;50;11,2
"19195";2020-03-10 18:00:00;485,017142857143;21,9;23,6;12,6;50;13
"19196";2020-03-10 19:00:00;464,212;21,3;22,4;13,2;56;7,6
"19197";2020-03-10 20:00:00;449,712571428571;18,1;19,1;13,5;70;9,4
"19198";2020-03-10 21:00:00;436,162285714286;17,9;18,2;14,3;78;9,4
"19199";2020-03-10 22:00:00;426,170142857143;17,2;17,5;13,2;76;5,4
"19200";2020-03-10 23:00:00;415,474428571429;17;16,9;12,8;77;3,6
"19201";2020-03-11;410,112857142857;16,3;16,2;12,6;79;0
"19202";2020-03-11 01:00:00;412,067428571429;16;15,1;12,8;86;0
"19203";2020-03-11 02:00:00;405,877;15,1;14,3;13,7;96;1,8
"19204";2020-03-11 03:00:00;420,002142857143;13,7;13,7;13,5;99;3,6
"19205";2020-03-11 04:00:00;438,863571428571;14,2;13,2;13,2;100;0
"19206";2020-03-11 05:00:00;445,571428571429;13,2;12,4;12,4;100;0
"19207";2020-03-11 06:00:00;479,041;13,2;12,4;12,4;100;0
"19208";2020-03-11 07:00:00;514,531571428571;11,9;11,7;11,7;100;5,4
"19209";2020-03-11 08:00:00;559,836714285714;11,7;12,3;12,3;100;9,4
"19210";2020-03-11 09:00:00;596,859714285714;15,3;14,9;14,7;99;5,4
"19211";2020-03-11 10:00:00;628,727;18;17,5;15,5;88;9,4
"19212";2020-03-11 11:00:00;682,304148148148;21,2;21,1;15,6;71;9,4
"19213";2020-03-11 12:00:00;690,945714285714;24,4;25,2;14;49;9,4
"19214";2020-03-11 13:00:00;692,765571428571;27,2;27,9;14,2;43;13
"19215";2020-03-11 14:00:00;706,099428571429;27,6;28,6;13,3;39;9,4
"19216";2020-03-11 15:00:00;707,716285714286;28,2;29,6;12,1;34;14,8
"19217";2020-03-11 16:00:00;696,128428571429;27,2;28,1;11,2;35;9,4
"19218";2020-03-11 17:00:00;612,232714285714;28,2;28,7;12,2;36;7,6
"19219";2020-03-11 18:00:00;533,531;26,7;27,1;12,3;39;5,4
"19220";2020-03-11 19:00:00;501,183857142857;24,9;26,9;11,4;38;11,2
"19221";2020-03-11 20:00:00;475,953857142857;25,6;24,9;12,2;45;0
"19222";2020-03-11 21:00:00;453,729428571429;24,3;23,5;12,5;50;0
"19223";2020-03-11 22:00:00;443,463428571429;22,4;22;12,5;54;1,8
"19224";2020-03-11 23:00:00;432,518;21,4;20,5;13;62;0
"19225";2020-03-12;426,462571428571;19,1;18,6;12,8;69;7,6
"19226";2020-03-12 01:00:00;424,065428571429;17,3;17,6;13,3;76;7,6
"19227";2020-03-12 02:00:00;422,182285714286;15,8;17,3;13;76;11,2
"19228";2020-03-12 03:00:00;439,355;15,7;16,6;12,6;77;9,4
"19229";2020-03-12 04:00:00;449,03;14,8;15,9;13;83;11,2
"19230";2020-03-12 05:00:00;462,602571428571;14,6;15,5;12,6;83;9,4
"19231";2020-03-12 06:00:00;512,155285714286;14,2;15,3;12,1;81;9,4
"19232";2020-03-12 07:00:00;546,877714285714;15,5;15,5;11,3;76;0
"19233";2020-03-12 08:00:00;592,806285714286;18,4;19,6;10,3;55;9,4
"19234";2020-03-12 09:00:00;623,120428571429;20,4;21,7;11,1;51;7,6
"19235";2020-03-12 10:00:00;718,53344;21,7;23,4;11,1;46;11,2
"19236";2020-03-12 11:00:00;802,011652173913;23,1;24,9;12,2;45;11,2
"19237";2020-03-12 12:00:00;757,77952;24;26,4;11,3;39;14,8
"19238";2020-03-12 13:00:00;726,991076923077;25,1;27,9;11,5;36;14,8
"19239";2020-03-12 14:00:00;681,631142857143;25,1;27,4;10,6;35;20,5
"19240";2020-03-12 15:00:00;692,318;24,9;27,2;11,7;38;13
"19241";2020-03-12 16:00:00;664,335571428571;26;28,4;10,1;32;14,8
"19242";2020-03-12 17:00:00;595,699285714286;24,1;28,2;8;28;14,8
"19243";2020-03-12 18:00:00;521,225142857143;24,9;27,6;9;31;14,8
"19244";2020-03-12 19:00:00;494,929;25,4;26,8;9,6;34;11,2
"19245";2020-03-12 20:00:00;489,460142857143;24,2;24,8;10,3;40;3,6
"19246";2020-03-12 21:00:00;480,252714285714;23;23,6;10,3;43;3,6
"19247";2020-03-12 22:00:00;467,072285714286;21,2;22,2;10,4;47;5,4
"19248";2020-03-12 23:00:00;453,135428571429;20,1;21,2;10,1;49;3,6
"19249";2020-03-13;442,049428571429;20,2;20,8;9,1;47;1,8
"19250";2020-03-13 01:00:00;443,406857142857;19,7;20,4;8,4;46;0
"19251";2020-03-13 02:00:00;438,272857142857;19,4;19,7;8,7;49;0
"19252";2020-03-13 03:00:00;452,650571428571;18,7;19,1;8,1;49;0
"19253";2020-03-13 04:00:00;472,921285714286;16,1;17,2;8,6;57;3,6
"19254";2020-03-13 05:00:00;517,837;16,9;17,1;9;59;0
"19255";2020-03-13 06:00:00;573,431;16,6;17,7;8,6;55;0
"19256";2020-03-13 07:00:00;625,847428571429;17,1;17,4;8,5;56;0
"19257";2020-03-13 08:00:00;686,903428571429;17,4;19,2;9,4;53;9,4
"19258";2020-03-13 09:00:00;708,577142857143;21,5;22,6;10,7;47;7,6
"19259";2020-03-13 10:00:00;722,024428571429;22,3;24,2;11,9;46;13
"19260";2020-03-13 11:00:00;727,486;23;24,6;12,9;48;9,4
"19261";2020-03-13 12:00:00;734,620142857143;22,9;25,6;13,5;47;29,5
"19262";2020-03-13 13:00:00;777,094571428571;23,4;25,1;13,6;49;11,2
"19263";2020-03-13 14:00:00;764,358;22,8;25,8;12,6;44;24,1
"19264";2020-03-13 15:00:00;720,320571428571;23,8;25,7;12,9;45;14,8
"19265";2020-03-13 16:00:00;641,032714285714;19,5;22,1;13,7;59;37,1
"19266";2020-03-13 17:00:00;583,884142857143;13,7;16,5;16,3;99;25,9
"19267";2020-03-13 18:00:00;511,651857142857;13;16,1;14,6;91;31,3
"19268";2020-03-13 19:00:00;494,344428571429;12,2;15,1;14,1;94;22,3
"19269";2020-03-13 20:00:00;476,382714285714;11,5;13,9;13,9;100;18,4
"19270";2020-03-13 21:00:00;452,096142857143;10,7;14,4;9,4;72;14,8
"19271";2020-03-13 22:00:00;427,181428571429;9,7;14,1;6,7;61;20,5
"19272";2020-03-13 23:00:00;408,186714285714;9,9;13,5;6,8;64;13
"19273";2020-03-14;407,675571428571;10,4;13,4;6;61;14,8
"19274";2020-03-14 01:00:00;407,466714285714;9,2;12,9;4,3;56;11,2
"19275";2020-03-14 02:00:00;406,960714285714;9,3;13,1;6;62;18,4
"19276";2020-03-14 03:00:00;402,329142857143;7,5;12,5;3,5;54;13
"19277";2020-03-14 04:00:00;389,777571428571;8,8;12,1;4,3;59;11,2
"19278";2020-03-14 05:00:00;390,937571428571;7,9;12,4;4,4;58;14,8
"19279";2020-03-14 06:00:00;402,095571428571;8,9;12,2;4,4;59;13
"19280";2020-03-14 07:00:00;400,281428571429;7,9;12,2;3,4;55;16,6
"19281";2020-03-14 08:00:00;401,250285714286;8,8;12,5;4,7;59;13
"19282";2020-03-14 09:00:00;405,035285714286;8,9;13,3;4,5;55;18,4
"19283";2020-03-14 10:00:00;414,350142857143;10,6;13,7;5,6;58;9,4
"19284";2020-03-14 11:00:00;409,179571428571;12,1;14,5;6,8;60;9,4
"19285";2020-03-14 12:00:00;416,908571428571;11,7;15,6;7,1;57;13
"19286";2020-03-14 13:00:00;407,901714285714;11,4;15,5;6;53;16,6
"19287";2020-03-14 14:00:00;405,898714285714;12,3;15,9;5,2;49;11,2
"19288";2020-03-14 15:00:00;396,759571428571;11,5;16,4;4,1;44;18,4
"19289";2020-03-14 16:00:00;406,934714285714;13,1;17,4;5,4;45;11,2
"19290";2020-03-14 17:00:00;398,186428571429;12,8;16,6;5,6;48;13
"19291";2020-03-14 18:00:00;406,039;12,3;16,2;5,5;49;13
"19292";2020-03-14 19:00:00;420,912428571429;10,9;14,8;5,3;53;16,6
"19293";2020-03-14 20:00:00;423,912571428571;10,4;13,3;6,6;64;11,2
"19294";2020-03-14 21:00:00;414,011;10,5;13,7;7;64;13
"19295";2020-03-14 22:00:00;398,229142857143;10,9;12,8;7,5;70;7,6
"19296";2020-03-14 23:00:00;394,874428571429;10,6;12,1;9,3;83;9,4
"19297";2020-03-15;391,835;11,4;11,7;11,5;99;5,4
"19298";2020-03-15 01:00:00;393,706857142857;12;11,6;11,3;98;0
"19299";2020-03-15 02:00:00;390,655;12,4;12;11,1;94;0
"19300";2020-03-15 03:00:00;387,555857142857;11;11,9;10,5;91;5,4
"19301";2020-03-15 04:00:00;389,168428571429;11,5;12,2;11,3;94;5,4
"19302";2020-03-15 05:00:00;390,001285714286;10,8;11,7;10,8;94;5,4
"19303";2020-03-15 06:00:00;395,463142857143;12;12;11,2;95;0
"19304";2020-03-15 07:00:00;374,075;11,6;11,8;10,5;92;0
"19305";2020-03-15 08:00:00;378,061;12,1;12;10,2;89;0
"19306";2020-03-15 09:00:00;380,823142857143;11,5;12,7;10,4;86;5,4
"19307";2020-03-15 10:00:00;387,094428571429;13,9;14,9;10,9;77;7,6
"19308";2020-03-15 11:00:00;403,670142857143;13,8;16,1;10,6;70;9,4
"19309";2020-03-15 12:00:00;397,869428571429;13,8;16,4;9,3;63;13
"19310";2020-03-15 13:00:00;409,997857142857;15,5;17,8;8,9;56;11,2
"19311";2020-03-15 14:00:00;406,709428571429;17,8;19,9;11,1;57;14,8
"19312";2020-03-15 15:00:00;404,043142857143;16,7;18,8;9,8;56;9,4
"19313";2020-03-15 16:00:00;420,947142857143;16,6;18,2;10,1;59;7,6
"19314";2020-03-15 17:00:00;411,305428571429;14,9;18;10,4;61;18,4
"19315";2020-03-15 18:00:00;413,258571428571;14,8;18;9,9;59;18,4
"19316";2020-03-15 19:00:00;419,854857142857;14,3;16,7;9,9;64;14,8
"19317";2020-03-15 20:00:00;422,066714285714;13,1;15,4;10,4;72;11,2
"19318";2020-03-15 21:00:00;416,724428571429;12,5;14,4;10,4;77;11,2
"19319";2020-03-15 22:00:00;405,249857142857;12,6;13,7;10,7;82;9,4
"19320";2020-03-15 23:00:00;401,389571428571;11,6;13,1;10,6;85;11,2
"19321";2020-03-16;397,634857142857;10,7;12,6;10,5;87;11,2
"19322";2020-03-16 01:00:00;397,075285714286;10,7;11,8;10,7;93;5,4
"19323";2020-03-16 02:00:00;392,48;11,8;11,4;11,2;99;0
"19324";2020-03-16 03:00:00;404,052142857143;10,9;10,7;10,5;99;0
"19325";2020-03-16 04:00:00;428,517285714286;9;9,2;9,2;100;0
"19326";2020-03-16 05:00:00;444,395285714286;8;8,4;8,4;100;0
"19327";2020-03-16 06:00:00;493,379714285714;7,3;7,8;7,8;100;0
"19328";2020-03-16 07:00:00;546,149285714286;6,7;7,3;7,3;100;0
"19329";2020-03-16 08:00:00;587,732285714286;8;8,4;8,4;100;0
"19330";2020-03-16 09:00:00;621,160142857143;9,9;10,8;10,6;99;5,4
"19331";2020-03-16 10:00:00;656,226571428571;13,8;13,6;13;96;7,6
"19332";2020-03-16 11:00:00;683,046428571429;15,2;16;11,2;73;7,6
"19333";2020-03-16 12:00:00;688,854714285714;18,5;19,2;11,5;61;5,4
"19334";2020-03-16 13:00:00;686,813714285714;20,7;22;11,1;50;7,6
"19335";2020-03-16 14:00:00;679,977428571429;22,5;23,8;9,8;41;7,6
"19336";2020-03-16 15:00:00;679,19;22,4;24,7;7,4;33;13
"19337";2020-03-16 16:00:00;666,375571428571;22,6;24,7;8,2;35;9,4
"19338";2020-03-16 17:00:00;614,055142857143;23,1;24,9;8;34;3,6
"19339";2020-03-16 18:00:00;534,686142857143;22,9;24,4;8,4;36;5,4
"19340";2020-03-16 19:00:00;499,467714285714;22,5;23,5;8,8;39;7,6
"19341";2020-03-16 20:00:00;470,883571428571;19,7;21,1;10,9;52;9,4
"19342";2020-03-16 21:00:00;446,032;17,9;19,3;10,8;58;9,4
"19343";2020-03-16 22:00:00;435,299142857143;17,3;18,2;10,8;62;5,4
"19344";2020-03-16 23:00:00;437,629714285714;16,3;17,3;10,9;66;5,4
"19345";2020-03-17;427,960857142857;16,4;15,9;11,5;75;0
"19346";2020-03-17 01:00:00;419,417857142857;15,8;15,1;12,1;82;0
"19347";2020-03-17 02:00:00;417,467285714286;13,9;13,2;12,3;94;0
"19348";2020-03-17 03:00:00;429,561;13,6;12,8;12,5;98;0
"19349";2020-03-17 04:00:00;448,712285714286;12,7;12,1;11,9;99;0
"19350";2020-03-17 05:00:00;472,176857142857;12,2;11,7;11,5;99;0
"19351";2020-03-17 06:00:00;513,841857142857;11;11,3;11,3;100;3,6
"19352";2020-03-17 07:00:00;547,529;10,6;11,3;11,3;100;5,4
"19353";2020-03-17 08:00:00;588,429857142857;11,2;11,8;11,6;99;7,6
"19354";2020-03-17 09:00:00;602,014;17,1;16,5;13;80;5,4
"19355";2020-03-17 10:00:00;619,113857142857;18,5;20,2;10;52;11,2
"19356";2020-03-17 11:00:00;641,363;19,2;22,4;8,5;41;13
"19357";2020-03-17 12:00:00;651,492571428571;22;24,1;11,1;44;14,8
"19358";2020-03-17 13:00:00;668,661285714286;22,1;25,1;10,6;40;18,4
"19359";2020-03-17 14:00:00;688,282857142857;23,2;25,8;10,8;39;18,4
"19360";2020-03-17 15:00:00;676,686857142857;24,4;26,9;11;37;13
"19361";2020-03-17 16:00:00;658,151714285714;23,6;26,3;10,5;37;16,6
"19362";2020-03-17 17:00:00;605,159714285714;23,5;25,9;10,1;37;11,2
"19363";2020-03-17 18:00:00;524,493;24,9;26,3;10,9;38;7,6
"19364";2020-03-17 19:00:00;502,908571428571;24,4;25,5;10,5;39;9,4
"19365";2020-03-17 20:00:00;479,380714285714;22,8;23,7;10,7;44;5,4
"19366";2020-03-17 21:00:00;463,011857142857;21,7;22,6;10,7;47;5,4
"19367";2020-03-17 22:00:00;442,785142857143;21;21,5;10,6;50;1,8
"19368";2020-03-17 23:00:00;440,623;19,3;20,3;10,4;53;5,4
"19369";2020-03-18;437,994857142857;19,4;20,8;9,7;49;7,6
"19370";2020-03-18 01:00:00;435,944571428571;20,2;21,5;9,1;45;5,4
"19371";2020-03-18 02:00:00;436,466428571429;19,7;19,8;9,4;51;0
"19372";2020-03-18 03:00:00;452,453;18,9;19;9,5;54;0
"19373";2020-03-18 04:00:00;475,242571428571;17,6;18,3;9,9;58;0
"19374";2020-03-18 05:00:00;480,038857142857;18,9;20,1;9,4;50;3,6
"19375";2020-03-18 06:00:00;536,877571428571;18,7;20;9,3;50;7,6
"19376";2020-03-18 07:00:00;577,244;19,1;20,7;8,7;46;13
"19377";2020-03-18 08:00:00;612,267428571429;19,6;21,2;8,8;45;9,4
"19378";2020-03-18 09:00:00;641,304285714286;20,2;22,6;8,7;41;11,2
"19379";2020-03-18 10:00:00;675,438142857143;21,2;23,9;9,1;39;14,8
"19380";2020-03-18 11:00:00;703,405285714286;21,7;25,3;8,3;34;18,4
"19381";2020-03-18 12:00:00;711,944142857143;22,9;25,9;9,3;35;13
"19382";2020-03-18 13:00:00;728,910285714286;24,5;27,3;10,1;34;18,4
"19383";2020-03-18 14:00:00;706,215714285714;24,1;26,7;10,8;37;9,4
"19384";2020-03-18 15:00:00;691,799714285714;23,4;26,3;10,9;38;14,8
"19385";2020-03-18 16:00:00;671,137285714286;25,8;26,7;11,2;38;5,4
"19386";2020-03-18 17:00:00;616,217857142857;25;26,8;10,9;37;11,2
"19387";2020-03-18 18:00:00;546,816285714286;25,5;27;10,7;36;11,2
"19388";2020-03-18 19:00:00;529,455428571429;25,9;26,3;11,2;38;3,6
"19389";2020-03-18 20:00:00;498,884142857143;26;25,6;11,4;41;0
"19390";2020-03-18 21:00:00;475,101714285714;23,3;25,4;11,2;41;11,2
"19391";2020-03-18 22:00:00;448,615857142857;23,2;24,4;11,7;45;9,4
"19392";2020-03-18 23:00:00;437,311714285714;20,9;21,7;11,7;53;7,6
"19393";2020-03-19;436,100714285714;19,9;20,5;11,7;57;3,6
"19394";2020-03-19 01:00:00;433,920857142857;19,8;20,1;11,6;58;3,6
"19395";2020-03-19 02:00:00;432,515428571429;19,8;19,1;12,1;64;0
"19396";2020-03-19 03:00:00;454,386714285714;19,2;18,3;13;71;0
"19397";2020-03-19 04:00:00;467,902714285714;18,9;18,7;12,9;69;1,8
"19398";2020-03-19 05:00:00;490,893714285714;19,9;19,1;12,6;66;0
"19399";2020-03-19 06:00:00;554,597428571429;18,7;19,1;13,1;68;7,6
"19400";2020-03-19 07:00:00;590,387142857143;19,5;19,3;13;67;0
"19401";2020-03-19 08:00:00;639,873857142857;19,8;19,4;13,6;69;5,4
"19402";2020-03-19 09:00:00;657,721142857143;21,3;20,3;14,4;69;7,6
"19403";2020-03-19 10:00:00;697,663285714286;23,3;23,7;14,1;55;7,6
"19404";2020-03-19 11:00:00;741,859142857143;25,1;27,6;11,2;36;16,6
"19405";2020-03-19 12:00:00;758,171285714286;25,7;28,2;10,9;34;18,4
"19406";2020-03-19 13:00:00;768,956142857143;26;29,3;10,9;32;18,4
"19407";2020-03-19 14:00:00;764,505142857143;26,9;28,7;12,2;36;11,2
"19408";2020-03-19 15:00:00;742,976714285714;26,7;28;12,4;38;11,2
"19409";2020-03-19 16:00:00;710,647285714286;26,7;28,5;12;36;11,2
"19410";2020-03-19 17:00:00;636,254142857143;27,8;28,3;12,6;38;11,2
"19411";2020-03-19 18:00:00;570,174142857143;27,7;28,2;12,1;37;1,8
"19412";2020-03-19 19:00:00;554,131857142857;28,2;27,9;12,3;38;1,8
"19413";2020-03-19 20:00:00;510,764428571429;25,6;28,2;12,1;37;16,6
"19414";2020-03-19 21:00:00;480,049;24,6;27,2;12;38;18,4
"19415";2020-03-19 22:00:00;461,357142857143;24;24,9;13,8;50;11,2
"19416";2020-03-19 23:00:00;448,812142857143;19,1;20,1;16,5;80;14,8
"19417";2020-03-20;439,003142857143;19,3;19,2;16,4;84;16,6
"19418";2020-03-20 01:00:00;434,053;19,1;18,8;13,4;71;3,6
"19419";2020-03-20 02:00:00;430,364571428571;19;18,1;12,8;71;0
"19420";2020-03-20 03:00:00;439,518142857143;16,6;17,1;12,2;73;9,4
"19421";2020-03-20 04:00:00;439,970714285714;14,6;16,7;9,6;63;9,4
"19422";2020-03-20 05:00:00;460,877142857143;14,8;15,4;8,9;65;5,4
"19423";2020-03-20 06:00:00;520,549857142857;12,8;14,7;9,1;69;9,4
"19424";2020-03-20 07:00:00;550,914857142857;12,7;14,5;9,3;71;9,4
"19425";2020-03-20 08:00:00;578,141285714286;13,4;14,4;10,4;77;9,4
"19426";2020-03-20 09:00:00;590,742571428571;15,5;16,3;11;71;7,6
"19427";2020-03-20 10:00:00;620,981571428571;14,7;17,8;10,2;61;24,1
"19428";2020-03-20 11:00:00;613,873;16;18,8;10,1;57;18,4
"19429";2020-03-20 12:00:00;638,435857142857;17,5;20;9,6;51;24,1
"19430";2020-03-20 13:00:00;635,290142857143;17,5;20,6;10,4;52;14,8
"19431";2020-03-20 14:00:00;634,324714285714;19,1;22,5;10,6;47;18,4
"19432";2020-03-20 15:00:00;620,440857142857;18,6;22,2;10;46;14,8
"19433";2020-03-20 16:00:00;588,200142857143;18,3;22;11,4;51;18,4
"19434";2020-03-20 17:00:00;545,383571428571;16,3;21,1;10,3;50;25,9
"19435";2020-03-20 18:00:00;485,593571428571;16,7;19,9;10;53;18,4
"19436";2020-03-20 19:00:00;473,472571428571;15,3;17;13,7;81;14,8
"19437";2020-03-20 20:00:00;457,167142857143;14,5;15,4;14,8;96;14,8
"19438";2020-03-20 21:00:00;441,777428571429;13,7;15,8;12,5;81;14,8
"19439";2020-03-20 22:00:00;428,577714285714;12,8;15,8;12,7;82;16,6
"19440";2020-03-20 23:00:00;419,875142857143;12,2;15,1;12,4;84;18,4
"19441";2020-03-21;412,763428571429;11,7;14,1;13,9;99;16,6
"19442";2020-03-21 01:00:00;407,057428571429;13,3;14,1;13;93;9,4
"19443";2020-03-21 02:00:00;405,056285714286;14,1;14,5;14;97;11,2
"19444";2020-03-21 03:00:00;401,910428571429;14,2;14,6;13;90;7,6
"19445";2020-03-21 04:00:00;403,592;14,2;14;11,7;86;3,6
"19446";2020-03-21 05:00:00;407,598;13,2;14;11;82;5,4
"19447";2020-03-21 06:00:00;426,093714285714;13,6;14,1;9,5;74;1,8
"19448";2020-03-21 07:00:00;424,646518518519;12,4;13,4;8,9;74;0
"19449";2020-03-21 08:00:00;409,355571428571;12,1;13,5;9;74;0
"19450";2020-03-21 09:00:00;402,068285714286;13;14,4;8,8;69;3,6
"19451";2020-03-21 10:00:00;406,173857142857;13,8;15,6;9,3;66;7,6
"19452";2020-03-21 11:00:00;416,884428571429;13,8;16;9,4;65;11,2
"19453";2020-03-21 12:00:00;410,927714285714;15,3;16,8;9,2;61;9,4
"19454";2020-03-21 13:00:00;409,036285714286;14,7;17,4;9,1;58;14,8
"19455";2020-03-21 14:00:00;416,066714285714;16,5;18,5;10,1;58;9,4
"19456";2020-03-21 15:00:00;417,320571428571;16,7;18,5;9,3;55;9,4
"19457";2020-03-21 16:00:00;419,432;14,5;17,4;9,8;61;13
"19458";2020-03-21 17:00:00;422,380571428571;16,4;18,4;10;58;13
"19459";2020-03-21 18:00:00;405,634142857143;15,4;17,2;9,6;61;9,4
"19460";2020-03-21 19:00:00;425,712714285714;13,1;16,2;8,9;62;14,8
"19461";2020-03-21 20:00:00;425,314;14,3;15,7;9,6;67;9,4
"19462";2020-03-21 21:00:00;417,818714285714;13,6;15,2;10,2;72;9,4
"19463";2020-03-21 22:00:00;413,178;13,7;14,1;9,9;76;0
"19464";2020-03-21 23:00:00;404,545285714286;13,4;13,3;10,1;81;0
"19465";2020-03-22;398,643714285714;11,7;12,6;10,7;88;5,4
"19466";2020-03-22 01:00:00;394,603428571429;12,9;12,6;10,8;89;0
"19467";2020-03-22 02:00:00;397,123714285714;12,2;11,9;11;94;0
"19468";2020-03-22 03:00:00;393,612714285714;11,5;11,2;11;99;0
"19469";2020-03-22 04:00:00;395,613857142857;10,9;10,7;10,5;99;0
"19470";2020-03-22 05:00:00;397,386285714286;11,1;10,9;10,7;99;0
"19471";2020-03-22 06:00:00;407,406285714286;11,4;11,1;10,9;99;0
"19472";2020-03-22 07:00:00;382,137571428571;11,6;11,2;11,2;100;0
"19473";2020-03-22 08:00:00;375,821714285714;11,8;12;11,8;99;1,8
"19474";2020-03-22 09:00:00;372,353285714286;13,8;13,8;12,5;92;5,4
"19475";2020-03-22 10:00:00;381,706857142857;13,7;13,8;13,8;100;9,4
"19476";2020-03-22 11:00:00;387,417857142857;14,2;15,3;14,2;93;14,8
"19477";2020-03-22 12:00:00;397,971111111111;14,2;15;15;100;18,4
"19478";2020-03-22 13:00:00;419,77424;13,5;16,3;12,5;78;18,4
"19479";2020-03-22 14:00:00;394,144153846154;13,9;17,5;10,6;64;20,5
"19480";2020-03-22 15:00:00;420,02624;13,5;17,8;10,7;63;20,5
"19481";2020-03-22 16:00:00;388,133142857143;14,7;18,4;10;58;20,5
"19482";2020-03-22 17:00:00;400,965285714286;14,2;18,1;9,5;57;16,6
"19483";2020-03-22 18:00:00;397,495428571429;12,2;16,2;9,2;63;18,4
"19484";2020-03-22 19:00:00;422,416142857143;11,7;15,5;9;65;14,8
